tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
783	BOR006	1692.475	1692.874	0.399	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
784	BOI049	1694.718	1695.145	0.427	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	°e:°	°e:°	e
785	BOI049	1695.49	1700.27	4.78	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	5	poi::: nell'ottanta pupi ava:ti:: e:: m::h	poi::: nell'ottanta pupi ava:ti:: e:: m::h	poi nell'ottanta pupi avati e mh
786	BOI049	1701.382	1706.419	5.037	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	però poi sempre me:no:: almeno: il cinema italia:no poi è scaduto proprio	però poi sempre me:no:: almeno: il cinema italia:no poi è scaduto proprio	però poi sempre meno almeno il cinema italiano poi è scaduto proprio
787	BOR006	1706.587	1707.043	0.456	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mh	mh	mh
788	BOR006	1708.903	1712.55	3.647	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	s:ì, pr~ prima eravamo: abbastanza invidia:ti [e:: imita~]	s:ì, pr~ prima eravamo: abbastanza invidia:ti [e:: imita~]	sì pr~ prima eravamo abbastanza invidiati e imita~
789	BOI049	1711.879	1714.375	2.496	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	[sì eravamo pro]prio:: dei mae:stri °sì sì°	[sì eravamo pro]prio:: dei mae:stri °sì sì°	sì eravamo proprio dei maestri sì sì
790	BOR006	1714.898	1715.453	0.555	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	mh, mh,	mh, mh,	mh mh
791	BOR006	1716.672	1717.372	0.7	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e:: hm	e:: hm	e hm
792	BOR006	1717.502	1718.665	1.163	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	vai spesso al cinema?	vai spesso al cinema?	vai spesso al cinema
793	BOI049	1719.868	1720.702	0.834	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	adesso no	adesso no	adesso no
794	BOR006	1720.874	1721.824	0.95	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	1	((ride)) ovviamen(te)	{ride} ovviamen(te)	{ride} ovviamente
795	BOI049	1722.03	1725.523	3.493	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	ma:: ci andavo spesso anche: tutte le settima:ne °sì sì°	ma:: ci andavo spesso anche: tutte le settima:ne °sì sì°	ma ci andavo spesso anche tutte le settimane sì sì
796	BOR006	1726.859	1727.124	0.265	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ah	ah	ah
797	BOR006	1727.839	1731.229	3.39	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	e:: >magari< hai un cinema preferi:to di bologna?	e:: >magari< hai un cinema preferi:to di bologna?	e magari hai un cinema preferito di bologna
798	BOI049	1731.777	1732.82	1.043	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	m:h m::h	m:h m::h	mh mh
799	BOI049	1733.681	1736.253	2.572	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	son stato molte volte son stato:: m::h	son stato molte volte son stato:: m::h	son stato molte volte son stato mh
800	BOI049	1736.965	1738.1	1.135	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	0	all'o:deon	all'o:deon	all'o:deon
801	BOI049	1739.192	1741.82	2.628	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	eh poi tanti cinema hanno chiu:so poi che::	eh poi tanti cinema hanno chiu:so poi che::	eh poi tanti cinema hanno chiuso poi che
802	BOI049	1742.575	1744.335	1.76	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	adesso non ci sono più com::	adesso non ci sono più com::	adesso non ci sono più com
803	BOR006	1744.428	1748.515	4.087	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	11	vero io mi ricordo che c'era il ca:pitol [e in via: indipen]denza	vero io mi ricordo che c'era il ca:pitol [e in via: indipen]denza	vero io mi ricordo che c'era il capitol e in via indipendenza
804	BOI049	1746.508	1747.552	1.044	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	[il ca:pitol sì]	[il ca:pitol sì]	il capitol sì
805	BOR006	1749.596	1750.371	0.775	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	quello ha [chiu:so]	quello ha [chiu:so]	quello ha chiuso
806	BOI049	1749.859	1753.275	3.416	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	[m:::h li ha]nno chiusi:: quasi tu:tti poi adesso ci sono::	[m:::h li ha]nno chiusi:: quasi tu:tti poi adesso ci sono::	mh li hanno chiusi quasi tutti poi adesso ci sono
807	BOI049	1753.894	1754.938	1.044	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	le multisa:le	le multisa:le	le multisale
808	BOR006	1755.223	1755.564	0.341	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mhmh	mhmh	mhmh
809	BOI049	1755.693	1757.344	1.651	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	quasi solo:: °multisa:le°	quasi solo:: °multisa:le°	quasi solo multisale
810	BOR006	1758.144	1763.056	4.912	True	1	0	0	0	0	0	False	False	True	False	False		0	0	1	10	ah prima c'erano:: molti più cinema :: >magari< anche piccoli:ni in centro::	ah prima c'erano:: molti più cinema:): >magari< anche piccoli:ni in centro::	ah prima c'erano:: molti più cinema magari anche piccolini in centro
811	BOI049	1763.899	1764.358	0.459	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
812	BOI049	1764.505	1766.249	1.744	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	3	ce n'erano ta:nti qui::	ce n'erano ta:nti qui::	ce n'erano tanti qui
813	BOI049	1766.969	1768.733	1.764	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	6	qui a bologna ce n'eranto °tanti sì°	qui a bologna ce n'eranto °tanti sì°	qui a bologna ce n'eranto tanti sì
814	BOR006	1769.162	1769.405	0.243	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mh	mh	mh
815	BOR006	1769.761	1771.317	1.556	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	io, ne vedo anco:ra ta:nti	io, ne vedo anco:ra ta:nti	io ne vedo ancora tanti
816	BOR006	1771.408	1772.95	1.542	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	c(io)è per me sono ta:nti	c(io)è per me sono ta:nti	cioè per me sono tanti
817	BOR006	1773.217	1774.07	0.853	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	perché comun[que::]	perché comun[que::]	perché comunque
818	BOI049	1773.776	1775.56	1.784	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	6	[ma ce n]'erano di più:: [°una vo]lta°	[ma ce n]'erano di più:: [°una vo]lta°	ma ce n'erano di più una volta
819	BOR006	1774.925	1775.242	0.317	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[mh]	[mh]	mh
820	BOR006	1776.701	1777.587	0.886	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	mh peccato	mh peccato	mh peccato
821	BOR006	1779.272	1780.132	0.86	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e: diciamo:	e: diciamo:	e diciamo
822	BOR006	1780.426	1786.56	6.134	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	22	e:: >secondo me< si trovano più o meno tutti i film ch~ che uno vuole vedere a bologna anche grazie alla cinete:[ca]	e:: >secondo me< si trovano più o meno tutti i film ch~ che uno vuole vedere a bologna anche grazie alla cinete:[ca]	e secondo me si trovano più o meno tutti i film ch~ che uno vuole vedere a bologna anche grazie alla cineteca
823	BOI049	1786.33	1787.1	0.77	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	[s:]ì: mh	[s:]ì: mh	sì mh
824	BOI049	1787.658	1793.495	5.837	True	0	0	1	0	0	0	False	False	False	False	False		1	0	0	17	a bologna è uno:: dei posti:: miglio:ri >sì sì< perchè: (.) per chi ama il ci:nema °sì sì°	a bologna è uno:: dei posti:: miglio:ri >sì sì< perchè: {P} per chi ama il ci:nema °sì sì°	a bologna è uno dei posti migliori sì sì perché {P} per chi ama il cinema sì sì
825	BOR006	1793.629	1794.863	1.234	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	2	mhmh son d'accordo	mhmh son d'accordo	mhmh son d'accordo
826	BOR006	1795.363	1799.35	3.987	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	e: ultima domanda, che cosa: ne pensi del cinema sotto le stelle?	e: ultima domanda, che cosa: ne pensi del cinema sotto le stelle?	e ultima domanda che cosa ne pensi del cinema sotto le stelle
827	BOR006	1799.852	1801.053	1.201	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	quello: in piazza maggio:re	quello: in piazza maggio:re	quello in piazza maggiore
828	BOI049	1801.186	1804.303	3.117	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	bello m:h ci son stato: qualche volta: m::h	bello m:h ci son stato: qualche volta: m::h	bello mh ci son stato qualche volta mh
829	BOI049	1804.644	1805.579	0.935	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	molto bello °sì°	molto bello °sì°	molto bello sì
830	BOR006	1805.893	1806.24	0.347	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mhmh	mhmh	mhmh
831	BOR006	1806.916	1812.324	5.408	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	18	diciamo che: in: avevo letto in un articolo di recente che in modo:: forse un po' campanili:stico però	diciamo che: in: avevo letto in un articolo di recente che in modo:: forse un po' campanili:stico però	diciamo che in avevo letto in un articolo di recente che in modo forse un po' campanilistico però
832	BOR006	1812.609	1817.001	4.392	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	12	comunque: e:h i bologne:si amano definirlo il cinema più bello del mo:ndo ((ride))	comunque: e:h i bologne:si amano definirlo il cinema più bello del mo:ndo {ride}	comunque eh i bolognesi amano definirlo il cinema più bello del mondo {ride}
833	BOI049	1817.089	1818.643	1.554	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	4	((ride)) forse un po' esagera~	{ride} forse un po' esagera~	{ride} forse un po' esagera~
834	BOR006	1818.643	1820.46	1.817	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	un po' esagera:to sì, però::	un po' esagera:to sì, però::	un po' esagerato sì però
835	BOI049	1820.46	1821.939	1.479	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	però è suggesti:vo [sì]	però è suggesti:vo [sì]	però è suggestivo sì
836	BOR006	1821.499	1821.954	0.455	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[mhmh]	[mhmh]	mhmh
837	BOI049	1822.636	1823.185	0.549	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ehm:	ehm:	ehm
838	BOI049	1823.46	1824.594	1.134	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	molto suggestivo	molto suggestivo	molto suggestivo
839	BOR006	1825.374	1831.015	5.641	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	15	sì, s~ sono d'acco:rdo specialmente c(io)è di notte:: è molto [molto bell]o stare in piazza maggio:re	sì, s~ sono d'acco:rdo specialmente c(io)è di notte:: è molto [molto bell]o stare in piazza maggio:re	sì s~ sono d'acco:rdo specialmente cioè di notte è molto molto bello stare in piazza maggiore
840	BOI049	1829.3	1829.769	0.469	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[sì]	[sì]	sì
841	BOR006	1832.307	1833.637	1.33	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	va bene grazie mi:lle	va bene grazie mi:lle	va bene grazie mille
842	BOI049	1833.996	1834.521	0.525	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	finito?	finito?	finito
843	BOR006	1834.521	1835.666	1.145	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	fini:to, fini:to,	fini:to, fini:to,	finito finito
