id,upos,form,context,Clitic,Definite,Degree,Gender,Mood,NumType,Number,Person,Poss,PronType,Tense,VerbForm
128:11,VERB,stavo,la gente che stavo zitto,,,,,Ind,,Sing,1,,,Imp,Fin
128:12,ADJ,zitto,gente che stavo zitto,,,,Masc,,,Sing,,,,Past,Part
129:1,INTJ,no,no capito però capito,,,,,,,,,,,,
129:2,VERB,capito,no capito però capito magari,,,,Masc,,,Sing,,,,Past,Part
129:3,CCONJ,però,no capito però capito magari martina,,,,,,,,,,,,
129:4,VERB,capito,no capito però capito magari martina sì,,,,,Ind,,Sing,1,,,Pres,Fin
129:5,ADV,magari,capito però capito magari martina sì visto,,,,,,,,,,,,
129:6,PROPN,martina,però capito magari martina sì visto che,,,,Fem,,,Sing,,,,,
129:7,INTJ,sì,capito magari martina sì visto che l',,,,,,,,,,,,
129:8,VERB,visto,magari martina sì visto che l' aveva,,,,,Ind,,Sing,1,,,Pres,Fin
129:9,SCONJ,che,martina sì visto che l' aveva detto,,,,,,,,,,,,
129:10,PRON,l',sì visto che l' aveva detto solo,Yes,,,Masc,,,Sing,3,,Prs,,
129:11,AUX,aveva,visto che l' aveva detto solo a,,,,,Ind,,Sing,3,,,Imp,Fin
129:12,VERB,detto,che l' aveva detto solo a il,,,,Masc,,,Sing,,,,Past,Part
129:13,ADV,solo,l' aveva detto solo a il coinquilino,,,,,,,,,,,,
129:14,ADP,a,aveva detto solo a il coinquilino,,,,,,,,,,,,
129:15,DET,il,detto solo a il coinquilino,,Def,,Masc,,,Sing,,,Art,,
129:16,NOUN,coinquilino,solo a il coinquilino,,,,Masc,,,Sing,,,,,
130:1,CCONJ,e,e poi noi stavamo,,,,,,,,,,,,
130:2,ADV,poi,e poi noi stavamo tutti,,,,,,,,,,,,
130:3,PRON,noi,e poi noi stavamo tutti a,,,,,,,Plur,1,,Prs,,
130:4,VERB,stavamo,e poi noi stavamo tutti a guardare,,,,,Ind,,Plur,1,,,Imp,Fin
130:5,PRON,tutti,poi noi stavamo tutti a guardare,,,,Masc,,,Plur,,,Ind,,
130:6,ADP,a,noi stavamo tutti a guardare,,,,,,,,,,,,
130:7,VERB,guardare,stavamo tutti a guardare,,,,,,,,,,,,Inf
131:1,PRON,lui,lui fa vabbè ve,,,,,,,Sing,3,,Prs,,
131:2,VERB,fa,lui fa vabbè ve lo,,,,,Ind,,Sing,3,,,Pres,Fin
131:3,INTJ,vabbè,lui fa vabbè ve lo dico,,,,,,,,,,,,
131:4,PRON,ve,lui fa vabbè ve lo dico x,Yes,,,,,,Plur,2,,Prs,,
131:5,PRON,lo,fa vabbè ve lo dico x vabbè,Yes,,,Masc,,,Sing,3,,Prs,,
131:6,VERB,dico,vabbè ve lo dico x vabbè ma,,,,,Ind,,Sing,1,,,Pres,Fin
131:7,X,x,ve lo dico x vabbè ma tanto,,,,,,,,,,,,
131:8,INTJ,vabbè,lo dico x vabbè ma tanto {P},,,,,,,,,,,,
131:9,CCONJ,ma,dico x vabbè ma tanto {P},,,,,,,,,,,,
131:10,ADV,tanto,x vabbè ma tanto {P},,,,,,,,,,,,
131:11,X,{P},vabbè ma tanto {P},,,,,,,,,,,,
132:1,CCONJ,cioè,cioè vabbè no,,,,,,,,,,,,
132:2,INTJ,vabbè,cioè vabbè no,,,,,,,,,,,,
132:3,INTJ,no,cioè vabbè no,,,,,,,,,,,,
133:1,CCONJ,ma,ma sì,,,,,,,,,,,,
133:2,INTJ,sì,ma sì,,,,,,,,,,,,
134:1,CCONJ,ma,ma che dopo tanto,,,,,,,,,,,,
134:2,PRON,che,ma che dopo tanto veniva,,,,,,,,,,Rel,,
134:3,ADP,dopo,ma che dopo tanto veniva fuori,,,,,,,,,,,,
134:4,ADV,tanto,ma che dopo tanto veniva fuori,,,,,,,,,,,,
134:5,VERB,veniva,che dopo tanto veniva fuori,,,,,Ind,,Sing,3,,,Imp,Fin
134:6,ADV,fuori,dopo tanto veniva fuori,,,,,,,,,,,,
135:1,NOUN,mh,mh sì,,,,,,,,,,,,
135:2,INTJ,sì,mh sì,,,,,,,,,,,,
136:1,CCONJ,ma,ma che s dopo,,,,,,,,,,,,
136:2,SCONJ,che,ma che s dopo,,,,,,,,,,Exc,,
136:3,X,s,ma che s dopo,,,,Fem,,,,,,,,
136:4,ADV,dopo,ma che s dopo,,,,,,,,,,,,
137:1,INTJ,ah,ah glie l' ho,,,,,,,,,,,,
137:2,PRON,glie,ah glie l' ho detto,Yes,,,Masc,,,Sing,3,,Prs,,
137:3,PRON,l',ah glie l' ho detto a,Yes,,,Masc,,,Sing,3,,Prs,,
137:4,AUX,ho,ah glie l' ho detto a lara,,,,,Ind,,Sing,1,,,Pres,Fin
137:5,VERB,detto,glie l' ho detto a lara e,,,,Masc,,,Sing,,,,Past,Part
137:6,ADP,a,l' ho detto a lara e giuliano,,,,,,,,,,,,
137:7,PROPN,lara,ho detto a lara e giuliano,,,,,,,,,,,,
137:8,CCONJ,e,detto a lara e giuliano,,,,,,,,,,,,
137:9,PROPN,giuliano,a lara e giuliano,,,,,,,,,,,,
138:1,PRON,l',l' ho detto {ride},Yes,,,Masc,,,Sing,3,,Prs,,
138:2,AUX,ho,l' ho detto {ride} {ride},,,,,Ind,,Sing,1,,,Pres,Fin
138:3,VERB,detto,l' ho detto {ride} {ride} {ride},,,,Masc,,,Sing,,,,Past,Part
138:4,X,{ride},l' ho detto {ride} {ride} {ride} giuliano,,,,,,,,,,,,
138:5,X,{ride},ho detto {ride} {ride} {ride} giuliano {P},,,,,,,,,,,,
138:6,X,{ride},detto {ride} {ride} {ride} giuliano {P},,,,,,,,,,,,
138:7,PROPN,giuliano,{ride} {ride} {ride} giuliano {P},,,,,,,,,,,,
138:8,X,{P},{ride} {ride} giuliano {P},,,,,,,,,,,,
139:1,ADV,com',com' è com' è,,,,,,,,,,,,
139:2,VERB,è,com' è com' è che,,,,,Ind,,Sing,3,,,Pres,Fin
139:3,ADV,com',com' è com' è che ha,,,,,,,,,,,,
139:4,VERB,è,com' è com' è che ha fatto,,,,,Ind,,Sing,3,,,Pres,Fin
139:5,SCONJ,che,è com' è che ha fatto,,,,,,,,,,,,
139:6,AUX,ha,com' è che ha fatto,,,,,Ind,,Sing,3,,,Pres,Fin
139:7,VERB,fatto,è che ha fatto,,,,Masc,,,Sing,,,,Past,Part
140:1,INTJ,eh,eh ha fatto {ride},,,,,,,,,,,,
140:2,AUX,ha,eh ha fatto {ride} eh,,,,,Ind,,Sing,3,,,Pres,Fin
140:3,VERB,fatto,eh ha fatto {ride} eh {ride},,,,Masc,,,Sing,,,,Past,Part
140:4,X,{ride},eh ha fatto {ride} eh {ride} {ride},,,,,,,,,,,,
140:5,INTJ,eh,ha fatto {ride} eh {ride} {ride} {ride},,,,,,,,,,,,
140:6,X,{ride},fatto {ride} eh {ride} {ride} {ride} {ride},,,,,,,,,,,,
140:7,X,{ride},{ride} eh {ride} {ride} {ride} {ride} mh,,,,,,,,,,,,
140:8,X,{ride},eh {ride} {ride} {ride} {ride} mh facciamo,,,,,,,,,,,,
140:9,X,{ride},{ride} {ride} {ride} {ride} mh facciamo pubblicità,,,,,,,,,,,,
140:10,INTJ,mh,{ride} {ride} {ride} mh facciamo pubblicità {P},,,,,,,,,,,,
140:11,VERB,facciamo,{ride} {ride} mh facciamo pubblicità {P} occulta,,,,,Imp,,Plur,1,,,Pres,Fin
140:12,NOUN,pubblicità,{ride} mh facciamo pubblicità {P} occulta,,,,Fem,,,,,,,,
140:13,X,{P},mh facciamo pubblicità {P} occulta,,,,,,,,,,,,
140:14,ADJ,occulta,facciamo pubblicità {P} occulta,,,,Fem,,,Sing,,,,,
141:1,ADJ,antichi,antichi sapori,,,,Masc,,,Plur,,,,,
141:2,NOUN,sapori,antichi sapori,,,,Masc,,,Plur,,,,,
142:1,VERB,fa,fa la carne buonissima,,,,,Ind,,Sing,3,,,Pres,Fin
142:2,DET,la,fa la carne buonissima {ride},,Def,,Fem,,,Sing,,,Art,,
142:3,NOUN,carne,fa la carne buonissima {ride} {ride},,,,Fem,,,Sing,,,,,
142:4,ADJ,buonissima,fa la carne buonissima {ride} {ride},,,,Fem,,,Sing,,,,,
142:5,X,{ride},la carne buonissima {ride} {ride},,,,,,,,,,,,
142:6,X,{ride},carne buonissima {ride} {ride},,,,,,,,,,,,
143:1,CCONJ,ma,ma qual è antichi,,,,,,,,,,,,
143:2,PRON,qual,ma qual è antichi sapori,Yes,,,Masc,,,Sing,3,,Prs,,
143:3,VERB,è,ma qual è antichi sapori,,,,,Ind,,Sing,3,,,Pres,Fin
143:4,ADJ,antichi,ma qual è antichi sapori,,,,Masc,,,Sing,,,,,
143:5,NOUN,sapori,qual è antichi sapori,,,,Masc,,,Plur,,,,,
144:1,ADP,via,via frassinago,,,,,,,,,,,,
144:2,PROPN,frassinago,via frassinago,,,,,,,,,,,,
145:1,INTJ,no,no no,,,,,,,,,,,,
145:2,INTJ,no,no no,,,,,,,,,,,,
146:1,PROPN,frassinago,frassinago è basilibò,,,,,,,,,,,,
146:2,AUX,è,frassinago è basilibò,,,,,Ind,,Sing,3,,,Pres,Fin
146:3,PROPN,basilibò,frassinago è basilibò,,,,,,,,,,,,
147:1,INTJ,mh,mh mh mh badibidib,,,,,,,,,,,,
147:2,INTJ,mh,mh mh mh badibidib eh,,,,,,,,,,,,
147:3,INTJ,mh,mh mh mh badibidib eh {ride},,,,,,,,,,,,
147:4,X,badibidib,mh mh mh badibidib eh {ride} bibbidibobbidibu,,,,,,,,,,,,
147:5,INTJ,eh,mh mh badibidib eh {ride} bibbidibobbidibu x,,,,,,,,,,,,
147:6,X,{ride},mh badibidib eh {ride} bibbidibobbidibu x bibbidibobbidibu,,,,,,,,,,,,
147:7,X,bibbidibobbidibu,badibidib eh {ride} bibbidibobbidibu x bibbidibobbidibu badibidibe,,,,,,,,,,,,
147:8,X,x,eh {ride} bibbidibobbidibu x bibbidibobbidibu badibidibe eh,,,,,,,,,,,,
147:9,X,bibbidibobbidibu,{ride} bibbidibobbidibu x bibbidibobbidibu badibidibe eh,,,,,,,,,,,,
147:10,X,badibidibe,bibbidibobbidibu x bibbidibobbidibu badibidibe eh,,,,,,,,,,,,
147:11,INTJ,eh,x bibbidibobbidibu badibidibe eh,,,,,,,,,,,,
148:1,VERB,trascrivi,trascrivi trascrivi {ride} {ride},,,,,Imp,,Plur,2,,,Pres,Fin
148:2,VERB,trascrivi,trascrivi trascrivi {ride} {ride},,,,,Imp,,Sing,2,,,Pres,Fin
148:3,X,{ride},trascrivi trascrivi {ride} {ride},,,,,,,,,,,,
148:4,X,{ride},trascrivi trascrivi {ride} {ride},,,,,,,,,,,,
149:1,NOUN,porco,porco porco,,,,Masc,,,Sing,,,,,
149:2,NOUN,porco,porco porco,,,,Masc,,,Sing,,,,,
150:1,INTJ,mh,mh {ride} {ride} basilibò,,,,,,,,,,,,
150:2,X,{ride},mh {ride} {ride} basilibò è,,,,,,,,,,,,
150:3,X,{ride},mh {ride} {ride} basilibò è un,,,,,,,,,,,,
150:4,PROPN,basilibò,mh {ride} {ride} basilibò è un posto,,,,,,,,,,,,
150:5,VERB,è,{ride} {ride} basilibò è un posto che,,,,,Ind,,Sing,3,,,Pres,Fin
150:6,DET,un,{ride} basilibò è un posto che fa,,Ind,,Masc,,,Sing,,,Art,,
150:7,NOUN,posto,basilibò è un posto che fa le,,,,Masc,,,Sing,,,,,
150:8,SCONJ,che,è un posto che fa le pi,,,,,,,,,,Rel,,
150:9,VERB,fa,un posto che fa le pi la,,,,,Ind,,Sing,3,,,Pres,Fin
150:10,DET,le,posto che fa le pi la pizza,,Def,,Fem,,,Plur,,,Art,,
150:11,X,pi,che fa le pi la pizza,,,,,,,,,,,,
150:12,DET,la,fa le pi la pizza,,Def,,Fem,,,Sing,,,Art,,
150:13,NOUN,pizza,le pi la pizza,,,,Fem,,,Sing,,,,,
151:1,INTJ,oddio,oddio,,,,,,,,,,,,
152:1,ADV,quindi,quindi abbiamo scoop solo,,,,,,,,,,,,
152:2,VERB,abbiamo,quindi abbiamo scoop solo per,,,,,Ind,,Plur,1,,,Pres,Fin
152:3,NOUN,scoop,quindi abbiamo scoop solo per x,,,,Masc,,,,,,,,
152:4,ADV,solo,quindi abbiamo scoop solo per x,,,,,,,,,,,,
152:5,ADP,per,abbiamo scoop solo per x,,,,,,,,,,,,
152:6,X,x,scoop solo per x,,,,,,,,,,,,
153:1,CCONJ,ma,ma non è vasiniko,,,,,,,,,,,,
153:2,ADV,non,ma non è vasiniko,,,,,,,,,,Neg,,
153:3,AUX,è,ma non è vasiniko,,,,,Ind,,Sing,3,,,Pres,Fin
153:4,PROPN,vasiniko,ma non è vasiniko,,,,,,,,,,,,
154:1,INTJ,mh,mh mh {ride} no,,,,,,,,,,,,
154:2,INTJ,mh,mh mh {ride} no no,,,,,,,,,,,,
154:3,X,{ride},mh mh {ride} no no,,,,,,,,,,,,
154:4,INTJ,no,mh mh {ride} no no,,,,,,,,,,,,
154:5,INTJ,no,mh {ride} no no,,,,,,,,,,,,
155:1,VERB,è,è un altro in,,,,,Ind,,Sing,3,,,Pres,Fin
155:2,DET,un,è un altro in via,,Ind,,Masc,,,Sing,,,Art,,
155:3,PRON,altro,è un altro in via frassinago,,,,Masc,,,Sing,,,Ind,,
155:4,ADP,in,è un altro in via frassinago,,,,,,,,,,,,
155:5,NOUN,via,un altro in via frassinago,,,,Fem,,,Sing,,,,,
155:6,PROPN,frassinago,altro in via frassinago,,,,Masc,,,Sing,,,,,
156:1,INTJ,vabbè,vabbè tanto sei censurata,,,,,,,,,,,,
156:2,ADV,tanto,vabbè tanto sei censurata {ride},,,,,,,,,,,,
156:3,AUX,sei,vabbè tanto sei censurata {ride},,,,,Ind,,Sing,2,,,Pres,Fin
156:4,ADJ,censurata,vabbè tanto sei censurata {ride},,,,Fem,,,Sing,,,,,
156:5,X,{ride},tanto sei censurata {ride},,,,,,,,,,,,
157:1,INTJ,ah,ah {ride} si chiama,,,,,,,,,,,,
157:2,X,{ride},ah {ride} si chiama basilibò,,,,,,,,,,,,
157:3,PRON,si,ah {ride} si chiama basilibò,Yes,,,,,,,3,,Prs,,
157:4,VERB,chiama,ah {ride} si chiama basilibò,,,,,Ind,,Sing,3,,,Pres,Fin
157:5,PROPN,basilibò,{ride} si chiama basilibò,,,,,,,,,,,,
158:1,ADV,purtroppo,purtroppo viene oscurato il,,,,,,,,,,,,
158:2,AUX,viene,purtroppo viene oscurato il nome,,,,,Ind,,Sing,3,,,Pres,Fin
158:3,VERB,oscurato,purtroppo viene oscurato il nome,,,,Masc,,,Sing,,,,Past,Part
158:4,DET,il,purtroppo viene oscurato il nome,,Def,,Masc,,,Sing,,,Art,,
158:5,NOUN,nome,viene oscurato il nome,,,,Masc,,,Sing,,,,,
159:1,PRON,lo,lo sai che mh,Yes,,,Masc,,,Sing,3,,Prs,,
159:2,VERB,sai,lo sai che mh aspetta,,,,,Ind,,Sing,2,,,Pres,Fin
159:3,SCONJ,che,lo sai che mh aspetta un,,,,,,,,,,,,
159:4,INTJ,mh,lo sai che mh aspetta un figlio,,,,,,,,,,,,
159:5,VERB,aspetta,sai che mh aspetta un figlio x,,,,,Ind,,Sing,3,,,Pres,Fin
159:6,DET,un,che mh aspetta un figlio x e,,Ind,,Masc,,,Sing,,,Art,,
159:7,NOUN,figlio,mh aspetta un figlio x e viene,,,,Masc,,,Sing,,,,,
159:8,X,x,aspetta un figlio x e viene bippato,,,,,,,,,,,,
159:9,CCONJ,e,un figlio x e viene bippato {ride},,,,,,,,,,,,
159:10,AUX,viene,figlio x e viene bippato {ride},,,,,Ind,,Sing,3,,,Pres,Fin
159:11,VERB,bippato,x e viene bippato {ride},,,,Masc,,,Sing,,,,Past,Part
159:12,X,{ride},e viene bippato {ride},,,,,,,,,,,,
160:1,PRON,tutti,tutti quanti lì cercano,,,,Masc,,,Plur,,,Ind,,
160:2,PRON,quanti,tutti quanti lì cercano di,,,,,,,,,,,,
160:3,ADV,lì,tutti quanti lì cercano di risalire,,,,,,,,,,,,
160:4,VERB,cercano,tutti quanti lì cercano di risalire a,,,,,Ind,,Plur,3,,,Pres,Fin
160:5,ADP,di,quanti lì cercano di risalire a le,,,,,,,,,,,,
160:6,VERB,risalire,lì cercano di risalire a le registrazioni,,,,,,,,,,,,Inf
160:7,ADP,a,cercano di risalire a le registrazioni di,,,,,,,,,,,,
160:8,DET,le,di risalire a le registrazioni di lara,,Def,,Fem,,,Plur,,,Art,,
160:9,NOUN,registrazioni,risalire a le registrazioni di lara,,,,Fem,,,Plur,,,,,
160:10,ADP,di,a le registrazioni di lara,,,,,,,,,,,,
160:11,PROPN,lara,le registrazioni di lara,,,,Fem,,,Sing,,,,,
161:1,ADJ,porca,porca miseria {ride},,,,Fem,,,Sing,,,,,
161:2,NOUN,miseria,porca miseria {ride},,,,Fem,,,Sing,,,,,
161:3,X,{ride},porca miseria {ride},,,,,,,,,,,,
162:1,INTJ,mh,mh vabbè {P} secondo,,,,,,,,,,,,
162:2,INTJ,vabbè,mh vabbè {P} secondo te,,,,,,,,,,,,
162:3,X,{P},mh vabbè {P} secondo te non,,,,,,,,,,,,
162:4,ADP,secondo,mh vabbè {P} secondo te non sgamato,,,,,,,,,,,,
162:5,PRON,te,vabbè {P} secondo te non sgamato alcuna,,,,,,,Sing,2,,Prs,,
162:6,ADV,non,{P} secondo te non sgamato alcuna gente,,,,,,,,,,Neg,,
162:7,VERB,sgamato,secondo te non sgamato alcuna gente,,,,Masc,,,Sing,,,,Past,Part
162:8,DET,alcuna,te non sgamato alcuna gente,,,,,,,,,,Ind,,
162:9,NOUN,gente,non sgamato alcuna gente,,,,Fem,,,Sing,,,,,
163:1,NOUN,tipo,tipo no veramente sì,,,,Masc,,,Sing,,,,,
163:2,INTJ,no,tipo no veramente sì,,,,,,,,,,,,
163:3,ADV,veramente,tipo no veramente sì,,,,,,,,,,,,
163:4,INTJ,sì,tipo no veramente sì,,,,,,,,,,,,
164:1,INTJ,vabbè,vabbè lì non è,,,,,,,,,,,,
164:2,ADV,lì,vabbè lì non è,,,,,,,,,,,,
164:3,ADV,non,vabbè lì non è,,,,,,,,,,Neg,,
164:4,VERB,è,vabbè lì non è,,,,,Ind,,Sing,3,,,Pres,Fin
165:1,SCONJ,che,che tipo son criminali,,,,,,,,,,Exc,,
165:2,NOUN,tipo,che tipo son criminali eh,,,,Masc,,,Sing,,,,,
165:3,AUX,son,che tipo son criminali eh,,,,,Ind,,Plur,3,,,Pres,Fin
165:4,ADJ,criminali,che tipo son criminali eh,,,,,,,Plur,,,,,
165:5,INTJ,eh,tipo son criminali eh,,,,,,,,,,,,
166:1,ADP,di,di il tipo uno,,,,,,,,,,,,
166:2,DET,il,di il tipo uno x,,Def,,Masc,,,Sing,,,Art,,
166:3,NOUN,tipo,di il tipo uno x,,,,Masc,,,Sing,,,,,
166:4,PRON,uno,di il tipo uno x,,,,Masc,,,Sing,,,Ind,,
166:5,X,x,il tipo uno x,,,,,,,,,,,,
167:1,INTJ,vabbè,vabbè sì,,,,,,,,,,,,
167:2,INTJ,sì,vabbè sì,,,,,,,,,,,,
168:1,AUX,ho,ho scoperto chi è,,,,,Ind,,Sing,1,,,Pres,Fin
168:2,VERB,scoperto,ho scoperto chi è,,,,Masc,,,Sing,,,,Past,Part
168:3,PRON,chi,ho scoperto chi è,,,,,,,,,,Rel,,
168:4,AUX,è,ho scoperto chi è,,,,,Ind,,Sing,3,,,Pres,Fin
169:1,SCONJ,perché,perché era un un,,,,,,,,,,,,
169:2,AUX,era,perché era un un {tossisce},,,,,Ind,,Sing,3,,,Imp,Fin
169:3,DET,un,perché era un un {tossisce} x,,Ind,,Masc,,,Sing,,,Art,,
169:4,DET,un,perché era un un {tossisce} x,,Ind,,Masc,,,Sing,,,Art,,
169:5,X,{tossisce},era un un {tossisce} x,,,,,,,,,,,,
169:6,X,x,un un {tossisce} x,,,,,,,,,,,,
170:1,DET,un',un' intervista in cui,,Ind,,Fem,,,Sing,,,Art,,
170:2,NOUN,intervista,un' intervista in cui x,,,,Fem,,,Sing,,,,,
170:3,ADP,in,un' intervista in cui x ava,,,,,,,,,,,,
170:4,PRON,cui,un' intervista in cui x ava ti,,,,,,,,,,Rel,,
170:5,X,x,intervista in cui x ava ti strozzi,,,,,,,,,,,,
170:6,X,ava,in cui x ava ti strozzi salute,,,,,,,,,,,,
170:7,PRON,ti,cui x ava ti strozzi salute {tossisce},Yes,,,,,,Sing,2,,Prs,,
170:8,VERB,strozzi,x ava ti strozzi salute {tossisce},,,,,Ind,,Sing,2,,,Pres,Fin
170:9,INTJ,salute,ava ti strozzi salute {tossisce},,,,Fem,,,,,,,,
170:10,X,{tossisce},ti strozzi salute {tossisce},,,,,,,,,,,,
171:1,AUX,era,era tipo un ricevimento,,,,,Ind,,Sing,3,,,Imp,Fin
171:2,NOUN,tipo,era tipo un ricevimento,,,,,Ind,,Sing,1,,,Pres,Fin
171:3,DET,un,era tipo un ricevimento,,Ind,,Masc,,,Sing,,,Art,,
171:4,NOUN,ricevimento,era tipo un ricevimento,,,,Masc,,,Sing,,,,,
172:1,VERB,trascrivi,trascrivi {ride} {tossisce} {ride},,,,,Imp,,Sing,2,,,Pres,Fin
172:2,X,{ride},trascrivi {ride} {tossisce} {ride},,,,,,,,,,,,
172:3,X,{tossisce},trascrivi {ride} {tossisce} {ride},,,,,,,,,,,,
172:4,X,{ride},trascrivi {ride} {tossisce} {ride},,,,,,,,,,,,
173:1,INTJ,cough,cough cough cough cough,,,,,,,,,,,,
173:2,INTJ,cough,cough cough cough cough {ride},,,,,,,,,,,,
173:3,INTJ,cough,cough cough cough cough {ride},,,,,,,,,,,,
173:4,INTJ,cough,cough cough cough cough {ride},,,,,,,,,,,,
173:5,X,{ride},cough cough cough {ride},,,,,,,,,,,,
174:1,VERB,tossisce,tossisce {ride},,,,,Ind,,Sing,3,,,Pres,Fin
174:2,X,{ride},tossisce {ride},,,,,,,,,,,,
175:1,VERB,chiusa,chiusa parentesi {ride},,,,Fem,,,Sing,,,,Past,Part
175:2,NOUN,parentesi,chiusa parentesi {ride},,,,Fem,,,,,,,,
175:3,X,{ride},chiusa parentesi {ride},,,,,,,,,,,,
176:1,INTJ,eh,eh mh no,,,,,,,,,,,,
176:2,INTJ,mh,eh mh no,,,,,,,,,,,,
176:3,INTJ,no,eh mh no,,,,,,,,,,,,
177:1,AUX,era,era un ricevimento,,,,,Ind,,Sing,3,,,Imp,Fin
177:2,DET,un,era un ricevimento,,Ind,,Masc,,,Sing,,,Art,,
177:3,NOUN,ricevimento,era un ricevimento,,,,Masc,,,Sing,,,,,
178:1,NOUN,professore,professore alunna a t,,,,Masc,,,Sing,,,,,
178:2,NOUN,alunna,professore alunna a t a,,,,Fem,,,Sing,,,,,
178:3,ADP,a,professore alunna a t a torino,,,,,,,,,,,,
178:4,x,t,professore alunna a t a torino,,,,,,,,,,,,
178:5,ADP,a,alunna a t a torino,,,,,,,,,,,,
178:6,PROPN,torino,a t a torino,,,,,,,,,,,,
179:1,CCONJ,e,e 'sta qua,,,,,,,,,,,,
179:2,PRON,'sta,e 'sta qua,,,,Fem,,,Sing,,,Dem,,
179:3,ADV,qua,e 'sta qua,,,,,,,,,,,,
180:1,VERB,dice,dice,,,,,Ind,,Sing,3,,,Pres,Fin
181:1,INTJ,ah,ah son venuta da,,,,,,,,,,,,
181:2,AUX,son,ah son venuta da lei,,,,,Ind,,Sing,1,,,Pres,Fin
181:3,VERB,venuta,ah son venuta da lei eh,,,,Fem,,,Sing,,,,Past,Part
181:4,ADP,da,ah son venuta da lei eh perché,,,,,,,,,,,,
181:5,PRON,lei,son venuta da lei eh perché così,,,,,,,Sing,,,Prs,,
181:6,INTJ,eh,venuta da lei eh perché così volevo,,,,,,,,,,,,
181:7,SCONJ,perché,da lei eh perché così volevo rivolger,,,,,,,,,,,,
181:8,ADV,così,lei eh perché così volevo rivolger mi,,,,,,,,,,,,
181:9,AUX,volevo,eh perché così volevo rivolger mi a,,,,,Ind,,Sing,1,,,Imp,Fin
181:10,VERB,rivolger,perché così volevo rivolger mi a un,,,,,,,,,,,,Inf
181:11,PRON,mi,così volevo rivolger mi a un professore,Yes,,,,,,Sing,1,,Prs,,
181:12,ADP,a,volevo rivolger mi a un professore di,,,,,,,,,,,,
181:13,DET,un,rivolger mi a un professore di antropologia,,Ind,,Masc,,,Sing,,,Art,,
181:14,NOUN,professore,mi a un professore di antropologia culturale,,,,Masc,,,Sing,,,,,
181:15,ADP,di,a un professore di antropologia culturale,,,,,,,,,,,,
181:16,NOUN,antropologia,un professore di antropologia culturale,,,,Fem,,,Sing,,,,,
181:17,ADJ,culturale,professore di antropologia culturale,,,,,,,Sing,,,,,
182:1,VERB,cerchi,cerchi antropologia culturale torino,,,,,Ind,,Sing,2,,,Pres,Fin
182:2,NOUN,antropologia,cerchi antropologia culturale torino università,,,,Fem,,,Sing,,,,,
182:3,ADJ,culturale,cerchi antropologia culturale torino università,,,,,,,Sing,,,,,
182:4,PROPN,torino,cerchi antropologia culturale torino università,,,,,,,,,,,,
182:5,NOUN,università,antropologia culturale torino università,,,,Fem,,,,,,,,
183:1,PRON,questo,questo qua c' ha,,,,Masc,,,Sing,,,Dem,,
183:2,ADV,qua,questo qua c' ha una,,,,,,,,,,,,
183:3,PRON,c',questo qua c' ha una voce,Yes,,,,,,Plur,1,,Prs,,
183:4,VERB,ha,questo qua c' ha una voce assurda,,,,,Ind,,Sing,3,,,Pres,Fin
183:5,DET,una,qua c' ha una voce assurda,,Ind,,Fem,,,Sing,,,Art,,
183:6,NOUN,voce,c' ha una voce assurda,,,,Fem,,,Sing,,,,,
183:7,ADJ,assurda,ha una voce assurda,,,,Fem,,,Sing,,,,,
184:1,PRON,io,io a l' inizio,,,,,,,Sing,1,,Prs,,
184:2,ADP,a,io a l' inizio pensavo,,,,,,,,,,,,
184:3,DET,l',io a l' inizio pensavo che,,Def,,,,,Sing,,,Art,,
184:4,NOUN,inizio,io a l' inizio pensavo che non,,,,Masc,,,Sing,,,,,
184:5,VERB,pensavo,a l' inizio pensavo che non fosse,,,,,Ind,,Sing,1,,,Imp,Fin
184:6,SCONJ,che,l' inizio pensavo che non fosse italiano,,,,,,,,,,,,
184:7,ADV,non,inizio pensavo che non fosse italiano,,,,,,,,,,Neg,,
184:8,AUX,fosse,pensavo che non fosse italiano,,,,,Sub,,Sing,3,,,Imp,Fin
184:9,ADJ,italiano,che non fosse italiano,,,,Masc,,,Sing,,,,,
185:1,VERB,ha,ha proprio un accento,,,,,Ind,,Sing,3,,,Pres,Fin
185:2,ADV,proprio,ha proprio un accento che,,,,,,,,,,,,
185:3,DET,un,ha proprio un accento che non,,Ind,,Masc,,,Sing,,,Art,,
185:4,NOUN,accento,ha proprio un accento che non so,,,,Masc,,,Sing,,,,,
185:5,SCONJ,che,proprio un accento che non so come,,,,,,,,,,Rel,,
185:6,ADV,non,un accento che non so come descriver,,,,,,,,,,Neg,,
185:7,VERB,so,accento che non so come descriver lo,,,,,Ind,,Sing,1,,,Pres,Fin
185:8,SCONJ,come,che non so come descriver lo,,,,,,,,,,,,
185:9,VERB,descriver,non so come descriver lo,,,,,,,,,,,,Inf
185:10,PRON,lo,so come descriver lo,Yes,,,,,,,,,Prs,,
186:1,VERB,è,è gottlieb,,,,,Ind,,Sing,3,,,Pres,Fin
186:2,PROPN,gottlieb,è gottlieb,,,,,,,,,,,,
187:1,INTJ,eh,eh {ride} {ride} tipo,,,,,,,,,,,,
187:2,X,{ride},eh {ride} {ride} tipo tipo,,,,,,,,,,,,
187:3,X,{ride},eh {ride} {ride} tipo tipo ti,,,,,,,,,,,,
