tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
721	TOR001	1683.613	1687.153	3.54	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	e senta, quali sono le zone di torino che le piacciono di più?	e senta, quali sono le zone di torino che le piacciono di più?	e senta quali sono le zone di torino che le piacciono di più
722	TOI075	1688.027	1688.905	0.878	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	°mah°	°mah°	mah
723	TOR001	1689.219	1691.191	1.972	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	a cui è più affeziona:to,	a cui è più affeziona:to,	a cui è più affezionato
724	TOI075	1691.364	1694.459	3.095	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	mah dico per esempio io vado	mah dico per esempio io vado	mah dico per esempio io vado
725	TOI075	1695.204	1699.272	4.068	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	d'estate adesso sono ricoverato qui quand'ero ancora:	d'estate adesso sono ricoverato qui quand'ero ancora:	d' estate adesso sono ricoverato qui quand' ero ancora
726	TOI075	1699.628	1701.263	1.635	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	libero cittadino	libero cittadino	libero cittadino
727	TOI075	1701.509	1703.387	1.878	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	andavo sovente in centro	andavo sovente in centro	andavo sovente in centro
728	TOI075	1703.689	1705.527	1.838	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	mi piaceva per esempio andare	mi piaceva per esempio andare	mi piaceva per esempio andare
729	TOI075	1705.769	1709.363	3.594	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	nei caffè che ci sono sotto i portici, via roma,	nei caffè che ci sono sotto i portici, via roma,	nei caffè che ci sono sotto i portici via roma
730	TOI075	1709.548	1711.913	2.365	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	o via po o [altre] zone	o via po o [altre] zone	o via po o altre zone
731	TOR001	1711.095	1711.513	0.418	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
732	TOI075	1712.095	1717.459	5.364	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	mi piaceva sedermi ai tavoli e guardare la gente che che passeggia	mi piaceva sedermi ai tavoli e guardare la gente che che passeggia	mi piaceva sedermi ai tavoli e guardare la gente che che passeggia
733	TOI075	1717.817	1719.25	1.433	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	queste cose del genere	queste cose del genere	queste cose del genere
734	TOI075	1719.354	1722.26	2.906	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sa ognuno si diverte co[me può]	sa ognuno si diverte co[me puo']	sa ognuno si diverte come puo'
735	TOR001	1721.59	1722.307	0.717	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì sì]	[sì sì]	sì sì
736	TOR001	1722.478	1723.221	0.743	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
737	TOI075	1722.478	1723.221	0.743	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
738	TOR001	1724.076	1725.279	1.203	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e altre altre=mh	e altre altre=mh	e altre altre mh
739	TOR001	1726.065	1730.849	4.784	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	e altre zone che le piacciono, o a cui è legato per qualche motivo,	e altre zone che le piacciono, o a cui è legato per qualche motivo,	e altre zone che le piacciono o a cui è legato per qualche motivo
740	TOI075	1731.626	1738.126	6.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	eh sono legato appunto a questa zona dove sono nato, dove sono stato battezzato,	eh sono legato appunto a questa zona dove sono nato, dove sono stato battezzato,	eh sono legato appunto a questa zona dove sono nato dove sono stato battezzato
741	TOR001	1738.714	1739.241	0.527	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmhmh	mhmhmh	mhmhmh
742	TOI075	1739.753	1742.835	3.082	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	la prima comunione l'ho fatta alla chiesa di san massimo	la prima comunione l'ho fatta alla chiesa di san massimo	la prima comunione l' ho fatta alla chiesa di san massimo
743	TOI075	1743.318	1746.913	3.595	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[che è] non so se sa dov'è san massimo è la via	[che è] non so se sa dov'è san massimo è la via	che è non so se sa dov' è san massimo è la via
744	TOR001	1743.331	1743.925	0.594	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
745	TOI075	1747.299	1750.11	2.811	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	che va da via po a corso [vitto]rio	che va da via po a corso [vitto]rio	che va da via po a corso vittorio
746	TOR001	1749.406	1749.906	0.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
747	TOI075	1750.593	1752.039	1.446	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e lì c'è una chiesa:	e lì c'è una chiesa:	e lì c' è una chiesa
748	TOI075	1752.883	1754.41	1.527	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	c'è anche la scuola dove	c'è anche la scuola dove	c' è anche la scuola dove
749	TOI075	1754.846	1756.751	1.905	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	sono andato da bambino andavo	sono andato da bambino andavo	sono andato da bambino andavo
750	TOI075	1756.986	1759.904	2.918	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	questa scuola niccolò tommaseo	questa scuola niccolò tommaseo	questa scuola niccolò tommaseo
751	TOR001	1759.994	1760.413	0.419	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
752	TOI075	1760.5	1763.419	2.919	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	che si trova lì ci sono i giardini cavou:r,	che si trova lì ci sono i giardini cavou:r,	che si trova lì ci sono i giardini cavour
753	TOI075	1763.915	1768.334	4.419	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	così un certo rimpianto per quando ero bambi:no sa ognuno	così un certo rimpianto per quando ero bambi:no sa ognuno	così un certo rimpianto per quando ero bambino sa ognuno
754	TOR001	1768.905	1770.04	1.135	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
755	TOR002	1768.905	1770.04	1.135	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
756	TOI075	1768.905	1770.04	1.135	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quand'era bambino	quand'era bambino	quand' era bambino
757	TOI075	1770.228	1774.296	4.068	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	sembra di essere più felice che non quand'è cresciuto	sembra di essere più felice che non quand'è cresciuto	sembra di essere più felice che non quand' è cresciuto
758	TOI075	1774.991	1776.627	1.636	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	l'impressione è quella.	l'impressione è quella.	l' impressione è quella
759	TOR001	1777.011	1777.809	0.798	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo.	certo.	certo
760	TOR001	1778.867	1780.989	2.122	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	ehm:::: va be:ne	ehm:::: va be:ne	ehm va bene
761	TOR001	1782.655	1783.803	1.148	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	tu hai domande?	tu hai domande?	tu hai domande
762	TOR002	1783.902	1785.608	1.706	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sì e::hm:::	sì e::hm:::	sì ehm
763	TOR002	1786.116	1788.4	2.284	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ha detto che scrive anche in piemontese	ha detto che scrive anche in piemontese	ha detto che scrive anche in piemontese
764	TOI075	1788.566	1788.836	0.27	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh?	eh?	eh
765	TOR002	1788.917	1790.917	2.0	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ha detto che scrive anche in piemon[tese]	ha detto che scrive anche in piemon[tese]	ha detto che scrive anche in piemontese
766	TOI075	1790.511	1793.973	3.462	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[SAPE]VO scriv[ere] ma poi non ho mai scritto niente	[SAPE]VO scriv[ere] ma poi non ho mai scritto niente	sapevo scrivere ma poi non ho mai scritto niente
767	TOR002	1791.552	1792.025	0.473	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[ah]	[ah]	ah
768	TOR002	1794.28	1795.05	0.77	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	a[::h]	[a::h]	ah
769	TOI075	1794.638	1796.367	1.729	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[(l'amara)] verità comunque,	[(l'amara)] verità comunque,	l' amara verità comunque
770	TOR002	1796.554	1797.378	0.824	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	3	però lo [legge]?	pero' lo [legge]?	pero' lo legge
771	TOI075	1797.087	1802.195	5.108	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[lo leg~] lo leggo correntemente e già tanto se uno riesce a legger[lo]	[lo leg~] lo leggo correntemente e già tanto se uno riesce a legger[lo]	lo leg~ lo leggo correntemente e già tanto se uno riesce a leggerlo
772	TOR002	1801.843	1802.519	0.676	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[eh] beh	[eh] beh	eh beh
773	TOR002	1802.813	1804.043	1.23	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e cosa legge di bello?	e cosa legge di bello?	e cosa legge di bello
774	TOI075	1804.387	1805.401	1.014	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	mah adesso non	mah adesso non	mah adesso non
775	TOI075	1806.283	1807.269	0.986	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	appunto quando	appunto quando	appunto quando
776	TOI075	1807.49	1809.747	2.257	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	#ero socio della famia turineisa	ero socio della famia turineisa	ero socio della famia turineisa
777	TOI075	1809.872	1812.007	2.135	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	mi mandavano un giorna[le]	mi mandavano un giorna[le]	mi mandavano un giornale
778	TOR002	1811.655	1812.702	1.047	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh]mh	[mh]mh	mhmh
779	TOI075	1812.979	1815.479	2.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	prima era settimanale e poi mensile	prima era settimanale e poi mensile	prima era settimanale e poi mensile
780	TOI075	1815.914	1821.806	5.892	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	16	fra l'altro (.) fra tutti i doc~ le cose io ho molti vocabolari di varie lingue,	fra l'altro {P} fra tutti i doc~ le cose io ho molti vocabolari di varie lingue,	fra l' altro {P} fra tutti i doc~ le cose io ho molti vocabolari di varie lingue
781	TOI075	1821.925	1824.952	3.027	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ho anche il dizionario piemontese [italiano]	ho anche il dizionario piemontese [italiano]	ho anche il dizionario piemontese italiano
782	TOR002	1824.478	1824.951	0.473	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmhmhm]	[mhmhmhm]	mhmhmhm
783	TOI075	1825.408	1830.232	4.824	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	pure as~ conoscendo bene il torin~ il piemontese ho anche il dizionario	pure as~ conoscendo bene il torin~ il piemontese ho anche il dizionario	pure as~ conoscendo bene il torin~ il piemontese ho anche il dizionario
784	TOI075	1830.341	1832.652	2.311	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	5	quindi ho sempre cercato perchè	quindi ho sempre cercato perché	quindi ho sempre cercato perché
785	TOI075	1832.816	1835.843	3.027	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	c'è sempre quella parola che non si capisce	c'è sempre quella parola che non si capisce	c' è sempre quella parola che non si capisce
786	TOI075	1835.987	1839.231	3.244	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	9	diciamo il motivo di disagio che ho adesso perchè	diciamo il motivo di disagio che ho adesso perché	diciamo il motivo di disagio che ho adesso perché
787	TOI075	1839.429	1841.361	1.932	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	nei giornali usano molti	nei giornali usano molti	nei giornali usano molti
788	TOI075	1841.594	1843.351	1.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	NEOLOGISMI diciamo	NEOLOGISMI diciamo	neologismi diciamo
789	TOI075	1843.495	1847.752	4.257	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	vocaboli che magari dieci anni fa nessuno (s)conosce[va]	vocaboli che magari dieci anni fa nessuno (s)conosce[va]	vocaboli che magari dieci anni fa nessuno sconosceva
790	TOR002	1847.393	1847.731	0.338	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
791	TOI075	1847.83	1852.222	4.392	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	adesso li usano come se tutti fossero cos~ obbligati a conoscerli	adesso li usano come se tutti fossero cos~ obbligati a conoscerli	adesso li usano come se tutti fossero cos~ obbligati a conoscerli
792	TOI075	1852.323	1855.08	2.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ma n~ x magari un vocabolo nuovo	ma n~ x magari un vocabolo nuovo	ma n~ x magari un vocabolo nuovo
793	TOI075	1855.303	1857.154	1.851	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	non so cosa significa ma loro	non so cosa significa ma loro	non so cosa significa ma loro
794	TOI075	1857.563	1858.508	0.945	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	presumono che	presumono che	presumono che
795	TOI075	1858.734	1861.855	3.121	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	che lei conosca che [sappia] già tutto	che lei conosca che [sappia] già tutto	che lei conosca che sappia già tutto
796	TOR002	1859.74	1860.55	0.81	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[(certo)]	[(certo)]	certo
797	TOI075	1862.884	1863.182	0.298	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	io	io	io
798	TOI075	1863.557	1864.516	0.959	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	per esempio sono	per esempio sono	per esempio sono
799	TOI075	1864.748	1868.086	3.338	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	molto diffidente nei confronti di internet	molto diffidente nei confronti di internet	molto diffidente nei confronti di internet
800	TOI075	1868.341	1871.662	3.321	True	0	0	2	0	0	0	0	False	False	False	False	False	_	0	0	0	7	perchè penso che può essere utile ma	perché penso che puo' essere utile ma	perché penso che puo' essere utile ma
801	TOI075	1871.941	1875.009	3.068	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	anche fonte di molte truffe, imbrogli,	anche fonte di molte truffe, imbrogli,	anche fonte di molte truffe imbrogli
802	TOI075	1875.416	1876.97	1.554	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	co[se del genere quindi]	co[se del genere quindi]	cose del genere quindi
803	TOR002	1875.679	1876.963	1.284	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[eh se non fai attenzione]	[eh se non fai attenzione]	eh se non fai attenzione
804	TOI075	1877.179	1877.976	0.797	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	penso che	penso che	penso che
805	TOI075	1878.356	1881.351	2.995	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	12	se uno ne può fare a meno, io ne faccio a meno	se uno ne puo' fare a meno, io ne faccio a meno	se uno ne puo' fare a meno io ne faccio a meno
806	TOI075	1881.578	1882.821	1.243	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e sto benissimo.	e sto benissimo.	e sto benissimo
807	TOR001	1883.142	1883.737	0.595	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
808	TOR002	1883.142	1883.737	0.595	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
809	TOI075	1883.142	1883.737	0.595	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
810	TOI075	1883.758	1886.677	2.919	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	dico non è obbligatorio x (sembra che)	dico non è obbligatorio x (sembra che)	dico non è obbligatorio x sembra che
811	TOI075	1887.105	1889.673	2.568	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	se uno non ha il sito internet oramai	se uno non ha il sito internet oramai	se uno non ha il sito internet oramai
812	TOI075	1889.938	1891.6	1.662	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	non conta più niente	non conta più niente	non conta più niente
813	TOI075	1891.954	1893.725	1.771	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	è un povero disgraziato	è un povero disgraziato	è un povero disgraziato
814	TOI075	1894.105	1895.065	0.96	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	2	io però	io pero'	io pero'
815	TOI075	1895.377	1897.58	2.203	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	faccio a meno del sito internet	faccio a meno del sito internet	faccio a meno del sito internet
816	TOI075	1898.041	1899.555	1.514	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e sto bene [lo stesso]	e sto bene [lo stesso]	e sto bene lo stesso
817	TOR001	1898.514	1899.541	1.027	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[si vive bene]	[si vive bene]	si vive bene
818	TOR002	1899.649	1901.081	1.432	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	secondo quello che ti serve:	secondo quello che ti serve:	secondo quello che ti serve
819	TOR002	1901.227	1901.916	0.689	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
820	TOR002	1902.368	1903.864	1.496	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	se (a) uno gli serve:	se (a) uno gli serve:	se a uno gli serve
821	TOR002	1904.343	1906.573	2.23	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sì se uno non ha bisogno	sì se uno non ha bisogno	sì se uno non ha bisogno
822	TOI075	1906.62	1907.701	1.081	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	3	eh può darsi.	eh puo' darsi.	eh puo' darsi
823	TOI075	1907.764	1909.486	1.722	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	che a qualcuno serva ma insomma	che a qualcuno serva ma insomma	che a qualcuno serva ma insomma
824	TOI075	1910.268	1911.012	0.744	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	oltretutto	oltretutto	oltretutto
825	TOI075	1911.595	1914.731	3.136	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	esprimono le opinioni su questo su quello	esprimono le opinioni su questo su quello	esprimono le opinioni su questo su quello
826	TOI075	1916.214	1917.619	1.405	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	praticamente adesso	praticamente adesso	praticamente adesso
827	TOI075	1917.847	1921.644	3.797	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	vorrebbero fare la democrazia su internet cioè invece	vorrebbero fare la democrazia su internet cioè invece	vorrebbero fare la democrazia su internet cioè invece
828	TOI075	1921.878	1923.473	1.595	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	di fare le elezioni,	di fare le elezioni,	di fare le elezioni
829	TOI075	1923.617	1927.279	3.662	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	fanno le votazioni su internet e quello che decide internet	fanno le votazioni su internet e quello che decide internet	fanno le votazioni su internet e quello che decide internet
830	TOI075	1927.648	1929.323	1.675	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	deve valere per [tutti]	deve valere per [tutti]	deve valere per tutti
831	TOR001	1928.823	1929.336	0.513	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
832	TOI075	1929.59	1931.995	2.405	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e quella è una cosa assurda per conto mio	e quella è una cosa assurda per conto mio	e quella è una cosa assurda per conto mio
833	TOI075	1932.342	1933.274	0.932	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	xx	xx	xx
834	TOI075	1933.698	1935.162	1.464	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	un'utopia insomma	un'utopia insomma	un' utopia insomma
835	TOR002	1935.197	1936.9540000000002	1.857	True	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0	6	ma non si farà non succederà	ma non si farà non succederà	ma non si farà non succederà
836	TOI075	1937.028	1937.298	0.27	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	io	io	io
837	TOI075	1937.674	1938.322	0.648	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	per me	per me	per me
838	TOI075	1938.579	1940.2	1.621	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	se dipende da me	se dipende da me	se dipende da me
839	TOI075	1940.25	1942.129	1.879	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	assolutamente non ci sarà	assolutamente non ci sarà	assolutamente non ci sarà
840	TOR001	1940.499	1941.256	0.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
841	TOI075	1942.791	1944.494	1.703	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	spero che anche gli altri	spero che anche gli altri	spero che anche gli altri
842	TOI075	1944.693	1946.923	2.23	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	si non si (lascino) illudere	si non si (lascino) illudere	si non si lascino illudere
843	TOI075	1947.317	1949.087	1.77	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	è un po' un'illu[sione]	è un po' un'illu[sione]	è un po' un' illusione
844	TOR001	1948.364	1949.121	0.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[speriamo]	[speriamo]	speriamo
845	TOR002	1948.81	1949.729	0.919	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[ma] no::	[ma] no::	ma no
846	TOI075	1951.228	1952.215	0.987	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	tutte le promesse	tutte le promesse	tutte le promesse
847	TOI075	1952.649	1955.919	3.27	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	adesso non voglio fare discussioni politiche ma	adesso non voglio fare discussioni politiche ma	adesso non voglio fare discussioni politiche ma
848	TOI075	1956.253	1960.983	4.73	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	tutte le promesse che hanno fatto (.) una parte sono solo bufale	tutte le promesse che hanno fatto {P} una parte sono solo bufale	tutte le promesse che hanno fatto {P} una parte sono solo bufale
849	TOI075	1961.708	1962.478	0.77	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	non è che	non è che	non è che
850	TOR001	1962.539	1963.201	0.662	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmhmh	mhmhmh	mhmhmh
851	TOI075	1963.235	1965.059	1.824	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	che possono mantenerle	che possono mantenerle	che possono mantenerle
852	TOI075	1965.197	1968.981	3.784	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	le promesse che hanno fatto i governanti di adesso	le promesse che hanno fatto i governanti di adesso	le promesse che hanno fatto i governanti di adesso
853	TOR001	1970.072	1971.113	1.041	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
854	TOR002	1970.072	1971.113	1.041	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
855	TOR002	1972.506	1973.925	1.419	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	una gara a chi la spara più grossa	una gara a chi la spara più grossa	una gara a chi la spara più grossa
856	TOI075	1973.971	1976.444	2.473	True	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	4	diciamo (.) che io (.) quando	diciamo {P} che io {P} quando	diciamo {P} che io {P} quando
857	TOI075	1976.824	1980.365	3.541	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ho cominciato ad avere un'opinione politica personale,	ho cominciato ad avere un'opinione politica personale,	ho cominciato ad avere un' opinione politica personale
858	TOI075	1980.725	1984.0	3.275	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	quando siamo arrivati verso la fine della guerra che avevo	quando siamo arrivati verso la fine della guerra che avevo	quando siamo arrivati verso la fine della guerra che avevo
859	TOI075	1984.129	1985.507	1.378	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quindici sedici anni	quindici sedici anni	quindici sedici anni
860	TOI075	1985.975	1989.597	3.622	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	da allora la mia opinione politica non è mai cambia[ta]	da allora la mia opinione politica non è mai cambia[ta]	da allora la mia opinione politica non è mai cambiata
861	TOR002	1989.286	1990.137	0.851	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[ah] beh	[ah] beh	ah beh
862	TOI075	1990.17	1990.886	0.716	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sempre	sempre	sempre
863	TOI075	1991.119	1993.835	2.716	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	rimasto coerente con le mie idee poi	rimasto coerente con le mie idee poi	rimasto coerente con le mie idee poi
864	TOI075	1994.206	1997.571	3.365	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	se c'è il partito che corrisponde alle mie idee lo voto	se c'è il partito che corrisponde alle mie idee lo voto	se c' è il partito che corrisponde alle mie idee lo voto
865	TOI075	1997.803	1998.87	1.067	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	se no pazienza	se no pazienza	se no pazienza
866	TOR001	1998.903	2000.148	1.245	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	beh quello è un altro discorso	beh quello è un altro discorso	beh quello è un altro discorso
867	TOR001	2001.356	2001.747	0.391	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo	certo	certo
